Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
9604,US-2022-119004,2022-11-23,2022-11-28,Standard Class,JM-15250,Janet Martin,Replacement,,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Third Party,Art,3.304,1,0.2,1.0738
9605,US-2022-149160,2022-11-23,2022-11-26,Second Class,JM-15265,Janet Molinari,Servicing ,,Canton,Michigan,48187,Central,OFF-BI-10001543,Third Party,Binders,287.92,8,0.0,138.2016
9606,US-2022-107832,2022-11-23,2022-11-26,Second Class,FH-14275,Frank Hawley,Servicing,,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001658,THIRD PARTY,Binders,7.476,1,0.7,-5.9808
9607,US-2022-156622,2022-11-23,2022-11-26,First Class,JP-15460,Jennifer Patt,Servicing,,Dallas,Texas,,Central,OFF-BI-10003707,Third Party,Binders,6.104,2,0.8,-9.156
9608,US-2022-119746,2022-11-23,2022-11-27,Standard Class,CM-12385,Christopher Martinez,Replacement ,,Chicago,Illinois,60610,Central,OFF-LA-10001613,Third Party,Labels,11.52,5,0.2,4.176
9609,US-2022-156622,2022-11-23,2022-11-26,First Class,JP-15460,Jennifer Patt,Servicing,,Dallas,Texas,,Central,OFF-PA-10000477,Third Party,Paper,36.288,7,0.2,12.7008
9610,US-2022-156622,2022-11-23,2022-11-26,First Class,JP-15460,Jennifer Patt,Servicing ,,Dallas,Texas,75220,Central,OFF-PA-10002923,Third Party,Paper,78.304,2,0.2,29.364
9611,US-2022-148992,2022-11-23,2022-11-27,Standard Class,CS-12250,Chris Selesnick,Servicing ,,Chicago,Illinois,60623,Central,OFF-PA-10004285,Third Party,Paper,10.688,2,0.2,3.7408
9612,US-2022-167017,2022-11-23,2022-11-25,First Class,DC-12850,Dan Campbell,Replacement,,Roseville,Michigan,48066,Central,OFF-SU-10001935,Third Party,Supplies,4.36,2,0.0,0.1744
9613,US-2022-119004,2022-11-23,2022-11-28,Standard Class,JM-15250,Janet Martin,Replacement ,,Charlotte,North Carolina,28205,South,TEC-AC-10003499,pre book,Accessories,74.112,8,0.2,17.6016
9614,US-2022-166919,2022-11-23,2022-11-27,Standard Class,AH-10210,Alan Hwang,Replacement ,,Dallas,Texas,75220,Central,TEC-PH-10001305,PRE BOOK,Phones,195.96,5,0.2,19.596
9615,US-2022-119004,2022-11-23,2022-11-28,Standard Class,JM-15250,Janet Martin,Replacement,,Charlotte,North Carolina,28205,South,TEC-PH-10002844,pre book,Phones,27.992,1,0.2,2.0994
9616,US-2022-119746,2022-11-23,2022-11-27,Standard Class,CM-12385,Christopher Martinez,Replacement,,Chicago,Illinois,,Central,TEC-PH-10004447,pre book,Phones,222.384,2,0.2,16.6788
9617,US-2022-168641,2022-11-24,2022-12-01,Standard Class,KA-16525,Kelly Andreada,Replacement ,,New York City,New York,10035,East,FUR-BO-10000780,Direct Sale,Bookcases,,2,0.2,-16.0784
9618,US-2022-166436,2022-11-24,2022-11-28,Standard Class,TS-21370,Todd Sumrall,Servicing,,New York City,New York,10035,East,FUR-CH-10000785,Direct Sale,Chairs,977.292,6,0.1,173.7408
9619,US-2022-137505,2022-11-24,2022-11-24,Same Day,BP-11290,Beth Paige,Replacement ,,Los Angeles,California,90008,West,FUR-TA-10000617,Direct Sale,Tables,364.08,2,0.2,9.102
9620,US-2022-137505,2022-11-24,2022-11-24,Same Day,BP-11290,Beth Paige,Replacement ,,Los Angeles,California,90008,West,FUR-TA-10001676,Direct Sale,Tables,71.088,2,0.2,-1.7772
9621,US-2022-103765,2022-11-24,2022-11-30,Standard Class,JG-15310,Jason Gross,Servicing ,,Odessa,Texas,79762,Central,OFF-AP-10002311,Third Party,Appliances,13.762,1,0.8,-24.7716
9622,US-2022-123701,2022-11-24,2022-11-27,First Class,PG-18820,Patrick Gardner,Replacement,,San Francisco,California,94110,West,OFF-AR-10001860,Third Party,Art,27.76,4,0.0,9.9936
9623,US-2022-168641,2022-11-24,2022-12-01,Standard Class,KA-16525,Kelly Andreada,Replacement,,New York City,New York,,East,OFF-AR-10003759,Third Party,Art,16.38,9,0.0,7.371
9624,US-2022-128118,2022-11-24,2022-12-01,Standard Class,MY-17380,Maribeth Yedwab,Servicing ,,Memphis,Tennessee,38109,South,OFF-BI-10000216,Third Party,Binders,11.673,3,0.7,-7.782
9625,US-2022-146535,2022-11-24,2022-11-30,Standard Class,FM-14290,Frank Merwin,Other,,Richmond,Kentucky,40475,South,OFF-BI-10000546,Third Party,Binders,2.88,1,0.0,1.4112
9626,US-2022-128300,2022-11-24,2022-11-26,Second Class,RS-19765,Roland Schwarz,Servicing,,Summerville,South Carolina,29483,South,OFF-BI-10001597,third party,Binders,327.84,8,0.0,157.3632
9627,US-2022-169894,2022-11-24,2022-11-29,Second Class,MV-17485,Mark Van Huff,Replacement ,,Mesa,Arizona,85204,West,OFF-BI-10004230,Third Party,Binders,20.724,2,0.7,-15.1976
9628,US-2022-153654,2022-11-24,2022-11-26,Second Class,MD-17860,Michael Dominguez,Servicing,,Asheville,North Carolina,28806,South,OFF-BI-10004465,third party,Binders,19.008,8,0.7,-12.672
9629,US-2022-168641,2022-11-24,2022-12-01,Standard Class,KA-16525,Kelly Andreada,Replacement,,New York City,New York,,East,OFF-EN-10003001,Third Party,Envelopes,167.96,2,0.0,78.9412
9630,US-2022-128118,2022-11-24,2022-12-01,Standard Class,MY-17380,Maribeth Yedwab,Servicing ,,Memphis,Tennessee,38109,South,OFF-EN-10003448,Third Party,Envelopes,64.848,7,0.2,24.318
9631,US-2022-101945,2022-11-24,2022-11-28,Standard Class,GT-14710,Greg Tran,Replacement ,United States,Houston,Texas,77070,Central,OFF-FA-10004248,Third Party,Fasteners,10.824,3,0.2,2.5707
9632,US-2022-131366,2022-11-24,2022-11-29,Standard Class,SC-20440,Shaun Chance,Servicing ,,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Third Party,Paper,229.544,7,0.2,83.2097
9633,US-2022-166436,2022-11-24,2022-11-28,Standard Class,TS-21370,Todd Sumrall,Servicing ,,New York City,New York,10035,East,OFF-PA-10001838,THIRD PARTY,Paper,5.88,1,0.0,2.8812
9634,US-2022-168641,2022-11-24,2022-12-01,Standard Class,KA-16525,Kelly Andreada,Replacement,,New York City,New York,10035,East,OFF-PA-10001972,Third Party,Paper,12.96,2,0.0,6.2208
9635,US-2022-162250,2022-11-24,2022-11-24,Same Day,PR-18880,Patrick Ryan,Replacement ,,San Francisco,California,94109,West,OFF-PA-10002137,Third Party,Paper,7.78,1,0.0,3.501
9636,US-2022-169894,2022-11-24,2022-11-29,Second Class,MV-17485,Mark Van Huff,Replacement ,,Mesa,Arizona,85204,West,OFF-ST-10000060,Third Party,Storage,415.872,8,0.2,-41.5872
9637,US-2022-146535,2022-11-24,2022-11-30,Standard Class,FM-14290,Frank Merwin,Other,,Richmond,Kentucky,40475,South,OFF-ST-10001526,Third Party,Storage,1443.96,12,0.0,375.4296
9638,US-2022-105543,2022-11-24,2022-11-24,Same Day,BG-11695,Brooke Gillingham,Servicing ,,Garden City,Kansas,67846,Central,OFF-ST-10003123,Third Party,Storage,33.29,1,0.0,7.9896
9639,US-2022-164028,2022-11-24,2022-11-30,Standard Class,JL-15835,John Lee,Replacement ,,San Francisco,California,,West,TEC-AC-10001772,Pre Book,Accessories,223.58,14,0.0,87.1962
9640,US-2022-128300,2022-11-24,2022-11-26,Second Class,RS-19765,Roland Schwarz,Servicing ,,Summerville,South Carolina,29483,South,TEC-PH-10002807,Pre Book,Phones,79.1,2,0.0,39.55
9641,US-2022-131366,2022-11-24,2022-11-29,Standard Class,SC-20440,Shaun Chance,Servicing ,,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,PRE BOOK,Phones,89.988,2,0.4,-14.998
9642,US-2022-133312,2022-11-25,2022-11-29,Standard Class,BD-11500,Bradley Drucker,Replacement,,San Francisco,California,94122,West,FUR-BO-10002213,Direct Sale,Bookcases,359.499,3,0.15,-29.6058
9643,US-2022-124765,2022-11-25,2022-11-30,Standard Class,HZ-14950,Henia Zydlo,Replacement,,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965,Direct Sale,Bookcases,723.92,5,0.2,-81.441
9644,US-2022-109610,2022-11-25,2022-11-30,Second Class,BS-11590,Brendan Sweed,Servicing ,,Louisville,Kentucky,,South,FUR-CH-10001854,direct sale,Chairs,701.96,2,0.0,168.4704
9645,US-2022-150266,2022-11-25,2022-11-30,Standard Class,RO-19780,Rose O'Brian,Replacement ,,Houston,Texas,,Central,FUR-CH-10002126,direct sale,Chairs,853.93,5,0.3,-24.398
9646,US-2022-150266,2022-11-25,2022-11-30,Standard Class,RO-19780,Rose O'Brian,Replacement ,,Houston,Texas,77070,Central,OFF-AP-10002867,third party,Appliances,67.84,5,0.8,-179.776
9647,US-2022-150266,2022-11-25,2022-11-30,Standard Class,RO-19780,Rose O'Brian,Replacement,,Houston,Texas,77070,Central,OFF-AR-10001761,Third Party,Art,18.688,4,0.2,3.7376
9648,US-2022-101665,2022-11-25,2022-12-01,Standard Class,TZ-21580,Tracy Zic,Replacement,,San Francisco,California,94122,West,OFF-AR-10002335,Third Party,Art,5.16,2,0.0,1.3416
9649,US-2022-161459,2022-11-25,2022-11-29,Second Class,EB-13750,Edward Becker,Servicing,,Laguna Niguel,California,92677,West,OFF-PA-10002377,Third Party,Paper,34.08,6,0.0,15.336
9650,US-2022-155159,2022-11-25,2022-11-29,Second Class,DL-13315,Delfina Latchford,Replacement ,,Atlanta,Georgia,30318,South,OFF-PA-10003724,THIRD PARTY,Paper,48.87,9,0.0,23.9463
9651,US-2022-129000,2022-11-25,2022-11-27,Second Class,SZ-20035,Sam Zeldin,Other ,,Canton,Michigan,48187,Central,OFF-ST-10001097,third party,Storage,501.81,3,0.0,0.0
9652,US-2022-133312,2022-11-25,2022-11-29,Standard Class,BD-11500,Bradley Drucker,Replacement ,,San Francisco,California,94122,West,OFF-ST-10001325,third party,Storage,10.48,1,0.0,2.8296
9653,US-2022-150266,2022-11-25,2022-11-30,Standard Class,RO-19780,Rose O'Brian,Replacement,,Houston,Texas,77070,Central,TEC-PH-10003437,Pre Book,Phones,,5,0.2,37.495
9654,US-2022-161459,2022-11-25,2022-11-29,Second Class,EB-13750,Edward Becker,Servicing ,,Laguna Niguel,California,,West,TEC-PH-10004071,pre book,Phones,39.96,5,0.2,3.4965
9655,US-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,Tonja Turnell,Other ,,Richmond,Indiana,47374,Central,FUR-CH-10004287,DIRECT SALE,Chairs,828.6,3,0.0,240.294
9656,US-2022-135307,2022-11-26,2022-11-27,First Class,LS-17245,Lynn Smith,Replacement,,Gladstone,Missouri,64118,Central,FUR-FU-10001290,Direct Sale,Furnishings,126.3,3,0.0,40.416
9657,US-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,Tonja Turnell,Other,,Richmond,Indiana,47374,Central,FUR-FU-10001473,Direct Sale,Furnishings,27.46,2,0.0,9.8856
9658,US-2022-100097,2022-11-26,2022-11-29,Second Class,MN-17935,Michael Nguyen,Replacement,,New York City,New York,10009,East,FUR-FU-10003623,Direct Sale,Furnishings,135.3,5,0.0,37.884
9659,US-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,Tonja Turnell,Other,,Richmond,Indiana,,Central,FUR-TA-10001039,Direct Sale,Tables,257.94,3,0.0,67.0644
9660,US-2022-155607,2022-11-26,2022-11-30,Standard Class,FG-14260,Frank Gastineau,Other,,New York City,New York,10009,East,OFF-AP-10001962,THIRD PARTY,Appliances,58.73,7,0.0,14.6825
9661,US-2022-155957,2022-11-26,2022-11-30,Standard Class,CC-12610,Corey Catlett,Servicing,,Columbus,Ohio,43229,East,OFF-AP-10002082,Third Party,Appliances,52.272,3,0.2,9.801
9662,US-2022-155957,2022-11-26,2022-11-30,Standard Class,CC-12610,Corey Catlett,Servicing,,Columbus,Ohio,43229,East,OFF-AP-10004708,THIRD PARTY,Appliances,213.136,7,0.2,23.9778
9663,US-2022-165029,2022-11-26,2022-11-30,Standard Class,AH-10075,Adam Hart,Servicing ,,Atlanta,Georgia,,South,OFF-AR-10003504,Third Party,Art,12.84,3,0.0,3.7236
9664,US-2022-130526,2022-11-26,2022-11-29,First Class,GT-14755,Guy Thornton,Replacement,,Rockford,Illinois,,Central,OFF-BI-10001524,Third Party,Binders,33.568,8,0.8,-53.7088
9665,US-2022-155607,2022-11-26,2022-11-30,Standard Class,FG-14260,Frank Gastineau,Other,,New York City,New York,10009,East,OFF-BI-10003364,THIRD PARTY,Binders,93.344,4,0.2,32.6704
9666,US-2022-135307,2022-11-26,2022-11-27,First Class,LS-17245,Lynn Smith,Replacement,,Gladstone,Missouri,64118,Central,TEC-AC-10002399,Pre Book,Accessories,38.04,2,0.0,12.1728
9667,US-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,Tonja Turnell,Other,,Richmond,Indiana,47374,Central,TEC-PH-10001819,Pre Book,Phones,89.98,2,0.0,43.1904
9668,US-2022-100097,2022-11-26,2022-11-29,Second Class,MN-17935,Michael Nguyen,Replacement ,,New York City,New York,10009,East,TEC-PH-10002310,Pre Book,Phones,,5 units,0.0,264.5865
9669,US-2022-141439,2022-11-26,2022-12-01,Standard Class,TT-21460,Tonja Turnell,Other,,Richmond,Indiana,47374,Central,TEC-PH-10002624,PRE BOOK,Phones,1879.96,4,0.0,545.1884
9670,US-2022-122700,2022-11-26,2022-11-30,Standard Class,LT-17110,Liz Thompson,Replacement,,Columbus,Ohio,,East,TEC-PH-10003092,Pre Book,Phones,220.752,8,0.4,-40.4712
9671,US-2022-107125,2022-11-27,2022-12-02,Standard Class,BD-11320,Bill Donatelli,Replacement ,,Los Angeles,California,90045,West,FUR-FU-10000732,DIRECT SALE,Furnishings,18.84,3,0.0,6.0288
9672,US-2022-102519,2022-11-27,2022-11-29,First Class,BM-11650,Brian Moss,Servicing,,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,direct sale,Furnishings,46.94,1,0.0,19.2454
9673,US-2022-132185,2022-11-27,2022-12-02,Standard Class,DB-13615,Doug Bickford,Replacement,,Asheville,North Carolina,28806,South,OFF-AP-10001205,Third Party,Appliances,43.584,1,0.2,4.3584
9674,US-2022-132185,2022-11-27,2022-12-02,Standard Class,DB-13615,Doug Bickford,Replacement ,,Asheville,North Carolina,28806,South,OFF-AR-10000422,THIRD PARTY,Art,8.76,5,0.2,0.7665
9675,US-2022-103352,2022-11-27,2022-11-30,Second Class,RP-19390,Resi Pölking,Replacement ,,New York City,New York,10011,East,OFF-AR-10001573,Third Party,Art,,3,0.0,2.0271
9676,US-2022-103352,2022-11-27,2022-11-30,Second Class,RP-19390,Resi Pölking,Replacement,,New York City,New York,10011,East,OFF-BI-10001196,Third Party,Binders,107.424,6,0.2,36.2556
9677,US-2022-107125,2022-11-27,2022-12-02,Standard Class,BD-11320,Bill Donatelli,Replacement ,,Los Angeles,California,90045,West,OFF-BI-10001989,Third Party,Binders,117.488,7,0.2,41.1208
9678,US-2022-159506,2022-11-27,2022-12-02,Standard Class,JR-16210,Justin Ritter,Servicing ,,Columbus,Indiana,47201,Central,OFF-BI-10004519,Third Party,Binders,497.94,3,0.0,224.073
9679,US-2022-101245,2022-11-27,2022-12-03,Standard Class,LW-16990,Lindsay Williams,Servicing ,United States,San Francisco,California,94109,West,OFF-PA-10003129,THIRD PARTY,Paper,244.55,5,0.0,114.9385
9680,US-2022-159506,2022-11-27,2022-12-02,Standard Class,JR-16210,Justin Ritter,Servicing,,Columbus,Indiana,47201,Central,OFF-PA-10003641,third party,Paper,158.28,6,0.0,72.8088
9681,US-2022-101245,2022-11-27,2022-12-03,Standard Class,LW-16990,Lindsay Williams,Servicing,,San Francisco,California,,West,TEC-AC-10001284,Pre Book,Accessories,166.16,8,0.0,59.8176
9682,US-2022-102519,2022-11-27,2022-11-29,First Class,BM-11650,Brian Moss,Servicing,,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,PRE BOOK,Accessories,143.73,9,0.0,56.0547
9683,US-2022-133207,2022-11-27,2022-12-03,Standard Class,DO-13645,Doug O'Connell,Replacement ,,Los Angeles,California,,West,TEC-PH-10004100,Pre Book,Phones,57.568,4,0.2,5.7568
9684,US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,Ross Baird,Other ,,Philadelphia,Pennsylvania,,East,FUR-FU-10000576,Direct Sale,Furnishings,1007.232,6,0.2,75.5424
9685,US-2022-117702,2022-11-28,2022-12-04,Standard Class,LS-16975,Lindsay Shagiari,Other,,Baltimore,Maryland,21215,East,FUR-FU-10000576,direct sale,Furnishings,1049.2,5,0.0,272.792
9686,US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,Ross Baird,Other ,,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003601,Direct Sale,Furnishings,516.488,7,0.2,-12.9122
9687,US-2022-117702,2022-11-28,2022-12-04,Standard Class,LS-16975,Lindsay Shagiari,Other,,Baltimore,Maryland,21215,East,FUR-FU-10004270,Direct Sale,Furnishings,20.9,5,0.0,7.524
9688,US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,Ross Baird,Other,,Philadelphia,Pennsylvania,19120,East,FUR-TA-10004154,Direct Sale,Tables,2065.32,12,0.4,-619.596
9689,US-2022-117702,2022-11-28,2022-12-04,Standard Class,LS-16975,Lindsay Shagiari,Other ,,Baltimore,Maryland,21215,East,OFF-AR-10004582,THIRD PARTY,Art,1.64,1,0.0,0.738
9690,US-2022-123372,2022-11-28,2022-12-02,Standard Class,DG-13300,Deirdre Greer,Servicing ,,New York City,New York,,East,OFF-EN-10003055,Third Party,Envelopes,79.96,2,0.0,35.982
9691,US-2022-131303,2022-11-28,2022-12-02,Standard Class,EP-13915,Emily Phan,Replacement,,San Diego,California,92037,West,OFF-LA-10001074,Third Party,Labels,,5,0.0,29.4455
9692,US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,Ross Baird,Other ,,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Third Party,Paper,15.552,3,0.2,5.4432
9693,US-2022-110576,2022-11-28,2022-12-02,Standard Class,RB-19795,Ross Baird,Other,,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,THIRD PARTY,Paper,25.344,6,0.2,7.92
9694,US-2022-121538,2022-11-28,2022-12-01,First Class,RH-19495,Rick Hansen,Replacement,,Denver,Colorado,80219,West,OFF-PA-10004071,Third Party,Paper,88.768,2,0.2,31.0688
9695,US-2022-123372,2022-11-28,2022-12-02,Standard Class,DG-13300,Deirdre Greer,Servicing ,,New York City,New York,,East,TEC-PH-10002834,Pre Book,Phones,1979.89,11,0.0,494.9725
9696,US-2022-108035,2022-11-29,2022-12-03,Standard Class,TT-21070,Ted Trevino,Replacement,,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Direct Sale,Chairs,390.368,2,0.2,48.796
9697,US-2022-108035,2022-11-29,2022-12-03,Standard Class,TT-21070,Ted Trevino,Replacement ,,Chattanooga,Tennessee,,South,FUR-FU-10004017,Direct Sale,Furnishings,101.52,5,0.2,19.035
9698,US-2022-165456,2022-11-30,2022-12-03,First Class,TB-21625,Trudy Brown,Replacement ,,Philadelphia,Pennsylvania,,East,FUR-CH-10003981,Direct Sale,Chairs,,6,0.3,-15.4188
9699,US-2022-111689,2022-11-30,2022-12-02,Second Class,HP-14815,Harold Pawlan,Other,,New York City,New York,10024,East,FUR-CH-10004287,Direct Sale,Chairs,1242.9,5,0.1,262.39
9700,US-2022-107314,2022-11-30,2022-12-03,First Class,MZ-17335,Maria Zettner,Other,,San Francisco,California,,West,FUR-FU-10003489,Direct Sale,Furnishings,25.83,3,0.0,9.5571
9701,US-2022-142090,2022-11-30,2022-12-07,Standard Class,SC-20380,Shahid Collister,Replacement ,,Burlington,North Carolina,27217,South,FUR-TA-10001889,Direct Sale,Tables,,7,0.4,-653.2834
9702,US-2022-120089,2022-11-30,2022-11-30,Same Day,ML-17755,Max Ludwig,Other,,Toledo,Ohio,43615,East,OFF-AP-10003779,Third Party,Appliances,663.936,4,0.2,82.992
9703,US-2022-116645,2022-11-30,2022-12-04,Standard Class,ME-17725,Max Engle,Replacement,,Newark,Delaware,,East,OFF-AR-10001044,third party,Art,155.94,6,0.0,45.2226
9704,US-2022-111689,2022-11-30,2022-12-02,Second Class,HP-14815,Harold Pawlan,Other,,New York City,New York,10024,East,OFF-BI-10003984,THIRD PARTY,Binders,68.472,3,0.2,23.1093
9705,US-2022-102267,2022-11-30,2022-12-04,Standard Class,SC-20800,Stuart Calhoun,Replacement ,,Edinburg,Texas,78539,Central,OFF-FA-10000611,Third Party,Fasteners,2.368,2,0.2,0.8288
9706,US-2022-119305,2022-11-30,2022-12-04,Standard Class,SW-20275,Scott Williamson,Replacement,,Jackson,Mississippi,39212,South,OFF-ST-10000604,Third Party,Storage,173.8,5,0.0,43.45
9707,US-2022-105333,2022-11-30,2022-12-04,Standard Class,VP-21730,Victor Preis,Other,,New York City,New York,10011,East,OFF-ST-10001809,Third Party,Storage,269.49,3,0.0,5.3898
9708,US-2022-105333,2022-11-30,2022-12-04,Standard Class,VP-21730,Victor Preis,Other ,,New York City,New York,10011,East,OFF-ST-10002182,THIRD PARTY,Storage,83.56,4,0.0,1.6712
9709,US-2022-137365,2022-11-30,2022-12-03,Second Class,BP-11095,Bart Pistole,Servicing,,El Paso,Texas,79907,Central,TEC-AC-10001767,PRE BOOK,Accessories,95.976,3,0.2,-10.7973
9710,US-2022-142090,2022-11-30,2022-12-07,Standard Class,SC-20380,Shahid Collister,Replacement ,,Burlington,North Carolina,27217,South,TEC-AC-10002001,pre book,Accessories,383.976,3,0.2,81.5949
9711,US-2022-105333,2022-11-30,2022-12-04,Standard Class,VP-21730,Victor Preis,Other ,,New York City,New York,10011,East,TEC-PH-10001468,Pre Book,Phones,546.06,3,0.0,163.818
9712,US-2022-148768,2022-11-30,2022-12-02,Second Class,PN-18775,Parhena Norris,Other ,United States,Miami,Florida,33180,South,TEC-PH-10002564,Pre Book,Phones,,3,0.2,8.997
9713,US-2022-166926,2022-12-01,2022-12-08,Standard Class,SO-20335,Sean O'Donnell,Replacement,,Seattle,Washington,98105,West,FUR-BO-10002598,Direct Sale,Bookcases,141.96,2,0.0,41.1684
9714,US-2022-143245,2022-12-01,2022-12-06,Standard Class,AD-10180,Alan Dominguez,Other,,Fairfield,Connecticut,,East,FUR-CH-10000155,Direct Sale,Chairs,897.15,3,0.0,251.202
9715,US-2022-113355,2022-12-01,2022-12-05,Standard Class,SJ-20215,Sarah Jordon,Replacement,,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,direct sale,Chairs,317.058,3,0.3,-18.1176
9716,US-2022-122539,2022-12-01,2022-12-05,Standard Class,SC-20305,Sean Christensen,Replacement,,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,DIRECT SALE,Chairs,398.972,2,0.3,-28.498
9717,US-2022-101805,2022-12-01,2022-12-06,Standard Class,SH-19975,Sally Hughsby,Servicing,,Seattle,Washington,98105,West,FUR-FU-10000023,direct sale,Furnishings,70.68,12,0.0,31.0992
9718,US-2022-145660,2022-12-01,2022-12-03,First Class,MG-17650,Matthew Grinstein,Other,,Marion,Ohio,43302,East,FUR-FU-10002885,Direct Sale,Furnishings,7.712,2,0.2,1.7352
9719,US-2022-103968,2022-12-01,2022-12-07,Standard Class,ML-17755,Max Ludwig,Other ,,Stockton,California,95207,West,FUR-FU-10003394,direct sale,Furnishings,629.64,9,0.0,107.0388
9720,US-2022-127313,2022-12-01,2022-12-04,First Class,RA-19285,Ralph Arnett,Replacement ,,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,DIRECT SALE,Furnishings,79.12,5,0.2,13.846
9721,US-2022-145233,2022-12-01,2022-12-05,Standard Class,DV-13465,Dianna Vittorini,Replacement,United States,Denver,Colorado,80219,West,OFF-AP-10000358,THIRD PARTY,Appliances,31.152,3,0.2,3.5046
